scenario_id,grid_elec_import_Wh,grid_elec_export_Wh,electricity_demand_baseload_Wh,ev_charging_demand_Wh,electricity_demand_heatpump_Wh,solar_pv_generation_Wh,battery_charging_demand_Wh,battery_generation_Wh,gas_demand_Wh,grid_elec_import_cost,electricity_export_income,gas_import_cost,vehicle_id,vehicle_name,vehicle_type,vehicle_fuel_type,vehicle_miles_per_gallon,vehicle_cost,vehicle_currency,vehicle_wh_per_mile,vehicle_max_charge_rate_watts,vehicle_battery_capacity_Wh,battery_storage_id,battery_storage_name,battery_storage_capacity_Wh,battery_storage_charging_efficiency,battery_storage_cost,battery_storage_currency,battery_storage_max_discharge_rate_watts,battery_storage_max_charge_rate_watts,heating_system_id,heating_system_name,heating_system_type,heating_system_fuel_type,heating_system_efficiency,heating_system_cost,heating_system_currency,heating_system_max_power_watts,solar_pv_id,solar_pv_name,solar_pv_conversion_efficiency,solar_pv_system_size_Wp,solar_pv_cost,solar_pv_currency,ev_charger_id,ev_charger_name,ev_charger_max_charge_rate_watts,ev_charger_efficiency,ev_charger_cost,ev_charger_currency,tariff_id,tariff_name,tariff_requires_smart_meter,electricity_standing_charge_daily,gas_standing_charge_daily,location_id,location_name,annual_electricity_consumption_kWh,annual_gas_consumption_kWh,daily_miles_driven,profile_id,electricity_profile_multiplier,electricity_demand_ev_daily_Wh,vehicle_litres_fuel_annual
41,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,994.68,0.0,873.6000000000001,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,12000,50,0,9.863013698630137,0.0,2074.1535625
42,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,994.68,0.0,873.6000000000001,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,12000,75,0,9.863013698630137,0.0,3111.2303437500004
43,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,994.68,0.0,873.6000000000001,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,12000,100,0,9.863013698630137,0.0,4148.307125
44,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,994.68,0.0,1310.4,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,18000,25,0,9.863013698630137,0.0,1037.07678125
45,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,994.68,0.0,1310.4,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,18000,50,0,9.863013698630137,0.0,2074.1535625
46,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,994.68,0.0,1310.4,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,18000,75,0,9.863013698630137,0.0,3111.2303437500004
47,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,994.68,0.0,1310.4,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,0,Flexible Octopus - April 2022 Price Cap,False,0.4448,0.2722,0,Thames,3600,18000,100,0,9.863013698630137,0.0,4148.307125
48,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,507.06454060347335,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,8000,25,0,4.931506849315069,0.0,1037.07678125
49,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,507.06454060347335,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,8000,50,0,4.931506849315069,0.0,2074.1535625
50,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,507.06454060347335,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,8000,75,0,4.931506849315069,0.0,3111.2303437500004
51,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,507.06454060347335,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,8000,100,0,4.931506849315069,0.0,4148.307125
52,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,507.06454060347335,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,12000,25,0,4.931506849315069,0.0,1037.07678125
53,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,507.06454060347335,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,12000,50,0,4.931506849315069,0.0,2074.1535625
54,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,507.06454060347335,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,12000,75,0,4.931506849315069,0.0,3111.2303437500004
55,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,507.06454060347335,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,12000,100,0,4.931506849315069,0.0,4148.307125
56,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,507.06454060347335,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,18000,25,0,4.931506849315069,0.0,1037.07678125
57,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,507.06454060347335,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,18000,50,0,4.931506849315069,0.0,2074.1535625
58,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,507.06454060347335,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,18000,75,0,4.931506849315069,0.0,3111.2303437500004
59,1800000.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,507.06454060347335,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,1800,18000,100,0,4.931506849315069,0.0,4148.307125
60,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,619.7455496264674,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,8000,25,0,6.027397260273973,0.0,1037.07678125
61,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,619.7455496264674,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,8000,50,0,6.027397260273973,0.0,2074.1535625
62,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,619.7455496264674,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,8000,75,0,6.027397260273973,0.0,3111.2303437500004
63,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,619.7455496264674,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,8000,100,0,6.027397260273973,0.0,4148.307125
64,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,619.7455496264674,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,12000,25,0,6.027397260273973,0.0,1037.07678125
65,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,619.7455496264674,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,12000,50,0,6.027397260273973,0.0,2074.1535625
66,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,619.7455496264674,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,12000,75,0,6.027397260273973,0.0,3111.2303437500004
67,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,619.7455496264674,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,12000,100,0,6.027397260273973,0.0,4148.307125
68,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,619.7455496264674,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,18000,25,0,6.027397260273973,0.0,1037.07678125
69,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,619.7455496264674,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,18000,50,0,6.027397260273973,0.0,2074.1535625
70,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,619.7455496264674,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,18000,75,0,6.027397260273973,0.0,3111.2303437500004
71,2200000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,619.7455496264674,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2200,18000,100,0,6.027397260273973,0.0,4148.307125
72,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,816.9373154167071,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,8000,25,0,7.945205479452055,0.0,1037.07678125
73,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,816.9373154167071,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,8000,50,0,7.945205479452055,0.0,2074.1535625
74,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,816.9373154167071,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,8000,75,0,7.945205479452055,0.0,3111.2303437500004
75,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,8000000.000000001,816.9373154167071,0.0,480.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,8000,100,0,7.945205479452055,0.0,4148.307125
76,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,816.9373154167071,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,12000,25,0,7.945205479452055,0.0,1037.07678125
77,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,816.9373154167071,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,12000,50,0,7.945205479452055,0.0,2074.1535625
78,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,816.9373154167071,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,12000,75,0,7.945205479452055,0.0,3111.2303437500004
79,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,12000000.000000002,816.9373154167071,0.0,720.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,12000,100,0,7.945205479452055,0.0,4148.307125
80,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,816.9373154167071,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,18000,25,0,7.945205479452055,0.0,1037.07678125
81,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,816.9373154167071,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,18000,50,0,7.945205479452055,0.0,2074.1535625
82,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,816.9373154167071,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,18000,75,0,7.945205479452055,0.0,3111.2303437500004
83,2900000.0,0.0,2900000.0,0.0,0.0,0.0,0.0,0.0,18000000.0,816.9373154167071,0.0,1080.0,0,Typical Petrol/Diesel Car,ICE Vehicle,gasoline,40.0,37000,GBP,0.0,0.0,0.0,0,No Battery Storage,0,1.0,0,GBP,0.0,0.0,0,Typical Gas Boiler,Gas Boiler,gas,1.0,2000,GBP,0.0,0,No Solar PV,1.0,0,0.0,GBP,0,Standard 3-Pin Home Socket,2000,0.95,0,GBP,1,Octopus Go - 4H 0030-0430,True,0.2376,0.1437,0,Thames,2900,18000,100,0,7.945205479452055,0.0,4148.307125
